listing_id,url,title,brand,category,condition,size,current_price,group_avg_price,estimated_profit,pct_below_avg,group_avg_days_to_disappear,group_sample_size,resale_score
420830,https://www.vinted.co.uk/items/9936913624-mens-adidas-jumper-large?referrer=catalog,Men's adidas jumper large,adidas,jumpers_and_sweaters,Very good,L,4.0,15.96,11.96,74.9,4.9,26,69.1
320807,https://www.vinted.co.uk/items/9871779192-zara-cream-gilet-size-s?referrer=catalog,Zara cream gilet size S,Zara,womens_outerwear,Very good,S / UK 8-10,5.0,20.22,15.22,75.3,5.0,98,69.1
409099,https://www.vinted.co.uk/items/9924687639-manchester-united-tshirt?referrer=catalog,Manchester United Tshirt,adidas,activewear,Very good,XL,5.0,19.49,14.49,74.3,4.8,40,69.0
26269,https://www.vinted.co.uk/items/9815592045-nike-air-jordan-high-top-boots-size-uk-85?referrer=catalog,Nike Air Jordan high top boots size uk 8.5,Nike,shoes,Very good,8.5,9.0,35.68,26.68,74.8,4.9,44,69.0
26894,https://www.vinted.co.uk/items/9813953651-adidas-sports-polo-top?referrer=catalog,Adidas Sports polo top,adidas,activewear,Very good,XL,5.0,19.49,14.49,74.3,4.8,40,69.0
545576,https://www.vinted.co.uk/items/6204898811-00s-adidas-white-training-t-shirt?referrer=catalog,00s adidas white training t shirt,adidas,activewear,Very good,XL,5.0,19.49,14.49,74.3,4.8,40,69.0
308182,https://www.vinted.co.uk/items/9861145808-mens-xl-adidas-leggings?referrer=catalog,Men’s XL adidas leggings,adidas,activewear,Very good,XL,5.0,19.49,14.49,74.3,4.8,40,69.0
419015,https://www.vinted.co.uk/items/9932010803-fleece?referrer=catalog,fleece,Berghaus,outerwear,Very good,M,5.0,18.67,13.67,73.2,4.5,15,69.0
391067,https://www.vinted.co.uk/items/9931578444-adidas-workout-top?referrer=catalog,Adidas Workout Top,adidas,activewear,Very good,XL,5.0,19.49,14.49,74.3,4.8,40,69.0
532985,https://www.vinted.co.uk/items/9960937908-adidas-sliders?referrer=catalog,Adidas Sliders,adidas,shoes,Very good,9,8.0,31.82,23.82,74.9,4.9,19,69.0
533156,https://www.vinted.co.uk/items/9961395180-adidas-rugby-boots?referrer=catalog,Adidas Rugby boots,adidas,shoes,Very good,9,8.0,31.82,23.82,74.9,4.9,19,69.0
29169,https://www.vinted.co.uk/items/9813619710-zara-dress?referrer=catalog,Zara dress,Zara,womens_dresses,New with tags,L / UK 16-18,4.0,16.14,12.14,75.2,5.0,7,69.0
518839,https://www.vinted.co.uk/items/9958202701-boys-nike-raincoat?referrer=catalog,Boys Nike raincoat,Nike,outerwear,Very good,S,5.0,21.73,16.73,77.0,5.5,19,68.9
522235,https://www.vinted.co.uk/items/9955155119-montirex-shorts?referrer=catalog,Montirex shorts,Montirex,activewear,Very good,XS,4.0,17.42,13.42,77.0,5.5,12,68.9
264388,https://www.vinted.co.uk/items/9864811217-debenhams-trenchcoat-size-12?referrer=catalog,Debenhams trenchcoat size 12,Debenhams,womens_outerwear,Very good,M / UK 12-14,4.0,14.86,10.86,73.1,4.5,7,68.9
35152,https://www.vinted.co.uk/items/9816375001-nike-sliders?referrer=catalog,Nike sliders,Nike,shoes,Good,7,4.0,17.09,13.09,76.6,5.4,17,68.9
545702,https://www.vinted.co.uk/items/9963734883-montirex-performance-t-shirt-grey-camo-detail-size-xs-sport-gym?referrer=catalog,Montirex Performance T-Shirt | Grey Camo Detail | Size XS | Sport / Gym,Montirex,activewear,Very good,XS,4.0,17.42,13.42,77.0,5.5,12,68.9
435226,https://www.vinted.co.uk/items/9928445330-aviator-jacket?referrer=catalog,Aviator jacket,Hollister,womens_outerwear,Very good,M / UK 12-14,12.0,53.96,41.96,77.8,5.7,19,68.9
35621,https://www.vinted.co.uk/items/9817047745-manchester-united-t-shirt-size-m?referrer=catalog,Manchester United T-shirt size m,adidas,activewear,Very good,M,4.0,16.23,12.23,75.4,5.1,52,68.8
533489,https://www.vinted.co.uk/items/9961377677-adidas-black-shorts?referrer=catalog,Adidas black shorts,adidas,activewear,Very good,M,4.0,16.23,12.23,75.4,5.1,52,68.8
280324,https://www.vinted.co.uk/items/9873861287-nike-sliders?referrer=catalog,Nike sliders,Nike,shoes,Good,10,5.0,19.2,14.2,74.0,4.8,19,68.7
523538,https://www.vinted.co.uk/items/9958082110-ladies-black-dress-size-large?referrer=catalog,Ladies black dress size large,,womens_dresses,Very good,L / UK 16-18,4.0,17.31,13.31,76.9,5.6,24,68.6
525080,https://www.vinted.co.uk/items/9927975607-puffer-jacket?referrer=catalog,Puffer jacket,Superdry,womens_outerwear,Very good,M / UK 12-14,8.0,31.06,23.06,74.2,4.9,18,68.6
492174,https://www.vinted.co.uk/items/9954093303-unisex-joggers?referrer=catalog,Unisex Joggers,,trousers,New without tags,M,4.0,20.51,16.51,80.5,6.5,9,68.6
534963,https://www.vinted.co.uk/items/9961143256-monsoon-dress?referrer=catalog,Monsoon dress,Monsoon,womens_dresses,Very good,M / UK 12-14,4.0,16.3,12.3,75.5,5.2,30,68.6
297046,https://www.vinted.co.uk/items/9879085350-womens-colourful-flower-long-dress?referrer=catalog,Women’s Colourful Flower Long Dress,Monsoon,womens_dresses,Very good,M / UK 12-14,4.0,16.3,12.3,75.5,5.2,30,68.6
519838,https://www.vinted.co.uk/items/9953583768-true-religion-rocco-relaxed-skinny-jeans-34x34?referrer=catalog,True religion rocco relaxed skinny jeans 34x34,True Religion,jeans,Very good,W34,8.0,34.0,26.0,76.5,5.5,5,68.5
521013,https://www.vinted.co.uk/items/9958144517-lovely-gents-top?referrer=catalog,Lovely gents top,Vintage Dressing,jumpers_and_sweaters,Very good,M,5.0,16.75,11.75,70.1,3.9,16,68.5
523753,https://www.vinted.co.uk/items/9957825285-green-dress?referrer=catalog,Green dress,Oh Polly,womens_dresses,New with tags,M / UK 12-14,8.0,33.43,25.43,76.1,5.4,7,68.5
26731,https://www.vinted.co.uk/items/9808934246-adidas-slippers?referrer=catalog,Adidas slippers,adidas,mens_shoes,Very good,9,6.0,33.1,27.1,81.9,6.9,5,68.5
254002,https://www.vinted.co.uk/items/9869853756-orange-asics-top?referrer=catalog,orange asics top,Asics,activewear,Very good,L,10.0,41.17,31.17,75.7,5.3,12,68.5
536423,https://www.vinted.co.uk/items/9959907440-ladies-craghoppers-blue-fleece-size-14?referrer=catalog,Ladies Craghoppers blue fleece size 14,Craghoppers,womens_outerwear,Very good,M / UK 12-14,5.0,16.77,11.77,70.2,3.9,11,68.5
298795,https://www.vinted.co.uk/items/9879417019-uniqlo-butter-yellow-jacket-size-m-zip-up-bomber?referrer=catalog,Uniqlo butter yellow jacket size M zip up bomber,Uniqlo,womens_outerwear,Very good,S / UK 8-10,8.0,26.5,18.5,69.8,3.8,8,68.5
190989,https://www.vinted.co.uk/items/9859009446-beautiful-cardigan-coat-size-small?referrer=catalog,Beautiful cardigan coat size small,,womens_outerwear,Very good,S / UK 8-10,4.0,15.63,11.63,74.4,5,27,68.4
549347,https://www.vinted.co.uk/items/9964231498-ladies-jacket?referrer=catalog,Ladies jacket,,womens_outerwear,Very good,S / UK 8-10,4.0,15.63,11.63,74.4,5,27,68.4
498515,https://www.vinted.co.uk/items/9954157020-berghaus-ladies-14-zip-fleece?referrer=catalog,Berghaus ladies 1/4 Zip fleece,Berghaus,womens_outerwear,Very good,S / UK 8-10,6.0,22.75,16.75,73.6,4.8,8,68.4
483110,https://www.vinted.co.uk/items/9943856575-nike-sliders?referrer=catalog,Nike sliders,Nike,shoes,New with tags,7,11.0,41.07,30.07,73.2,4.7,7,68.4
524521,https://www.vinted.co.uk/items/9951065955-gap-low-rise-flare-jeans?referrer=catalog,Gap low rise Flare Jeans,GAP,womens_jeans,Very good,S / UK 8-10,5.0,16.19,11.19,69.1,3.7,8,68.3
23178,https://www.vinted.co.uk/items/9805296089-adidas-trousers?referrer=catalog,Adidas trousers,adidas,mens_trousers,Very good,S,4.0,29.2,25.2,86.3,8.1,5,68.3
549201,https://www.vinted.co.uk/items/9963728005,Karen Millen,Karen Millen,womens_outerwear,Very good,S / UK 8-10,13.0,50.4,37.4,74.2,5,5,68.3
30589,https://www.vinted.co.uk/items/9809649647-north-face-fleece?referrer=catalog,north face fleece,The North Face,womens_outerwear,Good,S / UK 8-10,6.0,24.22,18.22,75.2,5.3,9,68.2
276767,https://www.vinted.co.uk/items/9872855823-yellow-windbreaker?referrer=catalog,Yellow windbreaker,Nike,outerwear,New without tags,L,10.0,37.4,27.4,73.3,4.8,5,68.2
522069,https://www.vinted.co.uk/items/9954663157-new-balance-spikes?referrer=catalog,New Balance spikes,New Balance,shoes,Very good,9.5,10.0,41.51,31.51,75.9,5.5,13,68.1
523325,https://www.vinted.co.uk/items/9958169757,Quiz,Quiz,womens_dresses,New without tags,M / UK 12-14,6.0,25.67,19.67,76.6,5.7,6,68.1
523453,https://www.vinted.co.uk/items/9958657046-yellow-rara-style-tassel-dress-size-12?referrer=catalog,"Yellow Rara style tassel dress, size 12",Quiz,womens_dresses,New without tags,M / UK 12-14,6.0,25.67,19.67,76.6,5.7,6,68.1
405512,https://www.vinted.co.uk/items/9909724059-ellesse-lightweight-jacket-boys-1314?referrer=catalog,Ellesse lightweight jacket boys 13/14,Ellesse,outerwear,Very good,M,5.0,18.33,13.33,72.7,4.7,6,68.1
530476,https://www.vinted.co.uk/items/9942339380-mens-zara-jacket-shirt-cord-size-m-in-black?referrer=catalog,Mens Zara jacket shirt cord size m in black,Zara,outerwear,Very good,M,4.8,16.66,11.86,71.2,4.3,42,68.1
24134,https://www.vinted.co.uk/items/9813336037-t-shirt?referrer=catalog,T shirt,Barbour,tops_and_tshirts,Very good,L,4.0,13.5,9.5,70.4,4.1,10,68.1
375679,https://www.vinted.co.uk/items/9930641968-nike-shorts?referrer=catalog,Nike shorts,Nike,activewear,New with tags,M,7.5,28.22,20.72,73.4,4.9,20,68.0
432278,https://www.vinted.co.uk/items/9925156159-chelsea-football-shorts?referrer=catalog,Chelsea football shorts,Nike,activewear,New without tags,M,4.0,16.48,12.48,75.7,5.5,24,68.0
27518,https://www.vinted.co.uk/items/9806624410-yellow-nike-base-layer?referrer=catalog,Yellow Nike base layer,Nike,mens_activewear,Very good,XL,5.0,34.5,29.5,85.5,8,6,68.0
42168,https://www.vinted.co.uk/items/9820495704-nike-raincoat?referrer=catalog,Nike Raincoat,Nike,outerwear,Good,L,4.99,17.48,12.49,71.5,4.4,14,68.0
27045,https://www.vinted.co.uk/items/9811455186-nike-dry-fit-t-shirt?referrer=catalog,Nike Dry-Fit T Shirt,Nike,activewear,New without tags,M,4.0,16.48,12.48,75.7,5.5,24,68.0
521102,https://www.vinted.co.uk/items/9953389422-men-timberland-sweater?referrer=catalog,Men Timberland sweater,Timberland,jumpers_and_sweaters,Very good,M,5.0,16.75,11.75,70.1,4.1,6,67.9
269216,https://www.vinted.co.uk/items/9872956626-nike-vs-v3?referrer=catalog,Nike Vs V3,Nike,shoes,Very good,11,8.5,33.69,25.19,74.8,5.3,18,67.9
541930,https://www.vinted.co.uk/items/9964811943-nike-golf-windbreaker-jacket?referrer=catalog,Nike golf windbreaker jacket,Nike,outerwear,Very good,XL,6.0,20.93,14.93,71.3,4.4,18,67.9
544981,https://www.vinted.co.uk/items/9964749996-navy-adidas-sliders?referrer=catalog,Navy adidas sliders,adidas,shoes,Very good,7,5.0,21.9,16.9,77.2,5.9,10,67.9
548740,https://www.vinted.co.uk/items/9957120016-st-michael-vintage-ladies-wool-coat-size-14?referrer=catalog,St Michael vintage ladies wool coat size 14,St Michael,womens_outerwear,Very good,M / UK 12-14,7.99,29.88,21.89,73.3,4.9,10,67.9
548802,https://www.vinted.co.uk/items/9964059476-womens-joules-jacket?referrer=catalog,Women’s joules jacket,Joules,womens_outerwear,Very good,S / UK 8-10,5.0,18.44,13.44,72.9,4.8,27,67.9
530448,https://www.vinted.co.uk/items/9958869598-nike-storm-fit-jacket-xl?referrer=catalog,Nike storm fit jacket XL,Nike,outerwear,Very good,XL,6.0,20.93,14.93,71.3,4.4,18,67.9
519151,https://www.vinted.co.uk/items/9956544953-mens-superdry-grey-coatjacket-size-xl?referrer=catalog,Mens Superdry grey coat/jacket size xl,Superdry,outerwear,Very good,XL,5.0,17.57,12.57,71.5,4.5,7,67.8
508960,https://www.vinted.co.uk/items/9954930659-nike-sliders?referrer=catalog,Nike sliders,Nike,shoes,New with tags,9,15.0,54.89,39.89,72.7,4.8,9,67.8
522650,https://www.vinted.co.uk/items/9958359362-burgundy-waistcoat?referrer=catalog,Burgundy waistcoat,Zara,womens_jumpers_and_sweaters,New without tags,S / UK 8-10,4.0,15.0,11.0,73.3,5.0,8,67.7
525126,https://www.vinted.co.uk/items/9950741624-next-denim-jacket?referrer=catalog,Next Denim Jacket,Next,womens_outerwear,Very good,S / UK 8-10,4.0,14.35,10.35,72.1,4.7,31,67.7
237078,https://www.vinted.co.uk/items/9859213098-nike-running-windbreaker?referrer=catalog,Nike Running Windbreaker,Nike,outerwear,Very good,S,5.38,21.73,16.35,75.2,5.5,19,67.7
547724,https://www.vinted.co.uk/items/9963955212-asos-mini-dress?referrer=catalog,ASOS mini dress,ASOS,womens_dresses,New with tags,M / UK 12-14,6.0,26.89,20.89,77.7,6.1,9,67.7
434072,https://www.vinted.co.uk/items/9939397454-dress-black-pockets-xs?referrer=catalog,Dress black pockets XS,COS,womens_dresses,Very good,S / UK 8-10,4.0,12.0,8.0,66.7,3.3,5,67.7
535578,https://www.vinted.co.uk/items/9960008495-levis-mile-high-super-skinny-26-denim-jeans?referrer=catalog,Levi’s mile high super skinny 26” denim jeans,Levi's,womens_jeans,Very good,S / UK 8-10,4.0,14.78,10.78,72.9,4.9,70,67.7
298775,https://www.vinted.co.uk/items/9876130435-next-coat-small?referrer=catalog,Next coat small,Next,womens_outerwear,Very good,S / UK 8-10,4.0,14.35,10.35,72.1,4.7,31,67.7
486161,https://www.vinted.co.uk/items/9949750653-next-denim-jacket?referrer=catalog,Next Denim Jacket,Next,womens_outerwear,Very good,S / UK 8-10,4.0,14.35,10.35,72.1,4.7,31,67.7
522220,https://www.vinted.co.uk/items/9955995455-mens-north-face-flashdry-gym-style-tshirt-size-l?referrer=catalog,Men’s North Face Flashdry Gym Style Tshirt Size L,The North Face,activewear,Very good,L,7.0,25.0,18.0,72.0,4.7,8,67.6
533106,https://www.vinted.co.uk/items/9960117431-rare-orange-nike-dunks?referrer=catalog,Rare orange nike dunks,Nike,shoes,Very good,9.5,10.0,33.85,23.85,70.5,4.3,30,67.6
533107,https://www.vinted.co.uk/items/9960021996-nike-high-tops?referrer=catalog,Nike high tops,Nike,shoes,Very good,9.5,10.0,33.85,23.85,70.5,4.3,30,67.6
523449,https://www.vinted.co.uk/items/9958345164-river-island?referrer=catalog,River island,River Island,womens_dresses,New with tags,L / UK 16-18,4.0,17.3,13.3,76.9,6,5,67.5
412708,https://www.vinted.co.uk/items/9935233009,The North Face,The North Face,womens_outerwear,Very good,S / UK 8-10,12.0,42.76,30.76,71.9,4.7,51,67.5
223407,https://www.vinted.co.uk/items/9866402129-levi-513-w32-l25-altered-bnnt?referrer=catalog,Levi 513 w32 L25 altered BNNT,Levi's,jeans,New without tags,W32,8.0,26.63,18.63,70.0,4.2,11,67.5
549343,https://www.vinted.co.uk/items/9963141497-north-face-womens-jacket-size-s-uk10?referrer=catalog,"North Face Womens Jacket Size S, UK10",The North Face,womens_outerwear,Very good,S / UK 8-10,12.0,42.76,30.76,71.9,4.7,51,67.5
58901,https://www.vinted.co.uk/items/9728211894-fila-sport-black-fleece-half-zip-pullover?referrer=catalog,Fila Sport Black Fleece Half-Zip Pullover,FILA,jumpers_and_sweaters,Very good,L,8.0,23.0,15.0,65.2,3,5,67.5
533079,https://www.vinted.co.uk/items/9961483878-mens-nike-air-max-size-9?referrer=catalog,Men’s Nike air max size 9,Nike Air,shoes,Very good,9,10.0,37.57,27.57,73.4,5.1,7,67.5
262759,https://www.vinted.co.uk/items/9870872547-puma-football-soccer-boots?referrer=catalog,Puma football soccer boots,Puma,shoes,Good,8,5.38,18.9,13.52,71.5,4.6,6,67.5
82795,https://www.vinted.co.uk/items/9826174906-barbour-jumper?referrer=catalog,Barbour Jumper,Barbour,jumpers_and_sweaters,Very good,XL,10.0,30.33,20.33,67.0,3.5,6,67.4
282786,https://www.vinted.co.uk/items/9875293238-genuine-ted-baker?referrer=catalog,Genuine ted baker,Ted Baker,womens_dresses,Very good,M / UK 12-14,4.5,17.27,12.77,73.9,5.3,11,67.3
497431,https://www.vinted.co.uk/items/9862958344-leopard-print-mini-dress?referrer=catalog,Leopard print mini dress,Nobody's Child,womens_dresses,Very good,M / UK 12-14,4.0,14.3,10.3,72.0,4.8,10,67.3
530632,https://www.vinted.co.uk/items/9960177301-zara-mustard-washed-denim-jacket?referrer=catalog,Zara Mustard washed denim jacket,Zara,outerwear,Very good,M,5.0,16.66,11.66,70.0,4.3,42,67.3
264468,https://www.vinted.co.uk/items/9870409212-reversible-coat-double-side?referrer=catalog,Reversible Coat double side,,womens_outerwear,New without tags,S / UK 8-10,4.0,14.81,10.81,73.0,5.1,16,67.2
36227,https://www.vinted.co.uk/items/9816694654-oliver-bonas-patterned-jumper?referrer=catalog,Oliver Bonas Patterned Jumper,Oliver Bonas,womens_jumpers_and_sweaters,Very good,S / UK 8-10,6.0,19.67,13.67,69.5,4.2,8,67.2
38184,https://www.vinted.co.uk/items/9816974860-ms-black-trench-coat?referrer=catalog,m&s black trench coat,Marks & Spencer,womens_outerwear,Very good,M / UK 12-14,4.5,15.94,11.44,71.8,4.8,70,67.1
541796,https://www.vinted.co.uk/items/9942114927-vintage-adidas-red-grey-14-zip-windbreaker-pullover-m?referrer=catalog,Vintage Adidas Red & Grey 1/4 Zip Windbreaker Pullover M,adidas,outerwear,Very good,M,5.0,19.29,14.29,74.1,5.4,21,67.1
531662,https://www.vinted.co.uk/items/9958817193-lacoste-polo?referrer=catalog,Lacoste polo,Lacoste,tops_and_tshirts,Very good,L,4.0,12.27,8.27,67.4,3.7,15,67.1
533158,https://www.vinted.co.uk/items/9961351989-nike-size-9-astroturf-football-trainers?referrer=catalog,Nike Size 9 astroturf football trainers,Nike,shoes,New without tags,9,14.0,44.62,30.62,68.6,4.0,8,67.1
420520,https://www.vinted.co.uk/items/9932782932-tommy-hilfiger-jumper-grey?referrer=catalog,Tommy Hilfiger Jumper - Grey,Tommy Hilfiger,jumpers_and_sweaters,Very good,M,5.0,17.65,12.65,71.7,4.8,30,67.1
38165,https://www.vinted.co.uk/items/9803946950-zara-tan-shacket?referrer=catalog,Zara tan shacket,Zara,womens_outerwear,Very good,L / UK 16-18,5.0,18.46,13.46,72.9,5.1,37,67.1
283173,https://www.vinted.co.uk/items/9873709319,Levi's,Levi's,womens_jeans,Very good,Other,7.0,25.13,18.13,72.1,4.9,7,67.1
525589,https://www.vinted.co.uk/items/9957800454-corset-top?referrer=catalog,Corset top,Abercrombie & Fitch,womens_tops_and_tshirts,Very good,S / UK 8-10,5.0,18.38,13.38,72.8,5.1,8,67.0
409896,https://www.vinted.co.uk/items/9936002344-black-knitted-vintage-cardigan-size-m?referrer=catalog,Black Knitted Vintage Cardigan - Size M,Vintage Dressing,womens_jumpers_and_sweaters,Very good,M / UK 12-14,5.0,23.82,18.82,79.0,6.7,25,67.0
264609,https://www.vinted.co.uk/items/9870502747-miss-selfridge-coat?referrer=catalog,Miss Selfridge coat,Miss Selfridge,womens_outerwear,Very good,S / UK 8-10,8.0,26.7,18.7,70.0,4.4,10,67.0
408417,https://www.vinted.co.uk/items/9936085046-nike-football-boots-hardly-worn?referrer=catalog,Nike football boots hardly worn,Nike,shoes,Very good,8.5,10.0,35.68,25.68,72.0,4.9,44,67.0
280378,https://www.vinted.co.uk/items/9873461368-nike-running-spikes-uk-size-85?referrer=catalog,Nike Running spikes.  UK Size 8.5.,Nike,shoes,Very good,8.5,10.0,35.68,25.68,72.0,4.9,44,67.0
38554,https://www.vinted.co.uk/items/9815848875-zara-red-triangular-capeponcho-size-m?referrer=catalog,Zara Red Triangular Cape/Poncho Size M,Zara,womens_outerwear,New without tags,M / UK 12-14,5.0,17.55,12.55,71.5,4.8,20,67.0
296963,https://www.vinted.co.uk/items/9878033895-phase-eight-colour-block-knit-midi-dress-uk-10-mod-geometric-bodycon-workwear?referrer=catalog,Phase Eight Colour Block Knit Midi Dress UK 10 Mod Geometric Bodycon Workwear,Phase Eight,womens_dresses,Very good,S / UK 8-10,10.0,38.2,28.2,73.8,5.4,5,66.9
406151,https://www.vinted.co.uk/items/9936104564-levi-510-skinny-jeans?referrer=catalog,Levi 510 Skinny Jeans,Levi's,jeans,Very good,W34,6.0,20.15,14.15,70.2,4.5,61,66.9
521523,https://www.vinted.co.uk/items/9957908064-nike-trainers-size-105?referrer=catalog,Nike trainers. Size 10.5,Nike,shoes,Very good,10.5,9.0,33.56,24.56,73.2,5.3,16,66.8
522256,https://www.vinted.co.uk/items/9958919695-nike-dri-fit-tshirt?referrer=catalog,Nike dri-fit tshirt,Nike,activewear,New with tags,M,8.0,28.22,20.22,71.7,4.9,20,66.8
264319,https://www.vinted.co.uk/items/9869355149-vintage-dorothy-perkins-womens-dark-denim-jeans-with-pockets-size-8uk-short-leg?referrer=catalog,Vintage Dorothy Perkins Women’s Dark Denim Jeans with Pockets Size 8UK Short Leg,Dorothy Perkins,womens_jeans,Very good,S / UK 8-10,5.0,16.75,11.75,70.1,4.5,10,66.8
405135,https://www.vinted.co.uk/items/9934041488-mens-the-north-face-fleece-jacket-size-s?referrer=catalog,Mens The North Face fleece jacket size S,The North Face,outerwear,Very good,S,10.0,38.56,28.56,74.1,5.5,25,66.8
